id;codigo;descripcion_diagnostico;estado;num_dias_maximo_solicitud;dias_maximo_evento;capitulo_grupo;categoria_subgrupo;contingencia;tipo_licencia;genero_comfe;cie_min_salud;genero_minsalud;limite_edad_inferior_minsalud;limite_edad_maxima_minsalud;tipo_diagnostico;aplica_notificacion;opcion_liquidacion;diagnostico_centinela;indicio_at_el;observacion1;observacion2;observacion3;observacion4
3371;I441;BLOQUEO AURICULOVENTRICULAR DE SEGUNDO GRADO;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3372;I442;BLOQUEO AURICULOVENTRICULAR COMPLETO;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3373;I443;OTROS TIPOS DE BLOQUEO AURICULOVENTRICULAR Y LOS NO ESPECIFICADOS;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3374;I444;BLOQUEO FASCICULAR ANTERIOR IZQUIERDO;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3375;I445;BLOQUEO FASCICULAR POSTERIOR IZQUIERDO;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3376;I446;OTROS TIPOS DE BLOQUEO FASCICULAR Y LOS NO ESPECIFICADOS;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3377;I447;BLOQUEO DE RAMA IZQUIERDA DEL HAZ  SIN OTRA ESPECIFICACION;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3378;I450;BLOQUEO FASCICULAR DERECHO;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3379;I451;OTROS TIPOS DE BLOQUEO DE RAMA DERECHA DEL HAZ Y LOS NO ESPECIFICADOS;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3380;I452;BLOQUEO BIFASCICULAR;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3381;I453;BLOQUEO TRIFASCICULAR;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3382;I454;BLOQUEO INTRAVENTRICULAR NO ESPECIFICADO;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3383;I455;OTROS TIPOS ESPECIFICADOS DE BLOQUEO DEL CORAZON;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3384;I456;SINDROME DE PREEXCITACION;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3385;I458;OTROS TRASTORNOS ESPECIFICADOS DE LA CONDUCCION;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3386;I459;TRASTORNO DE LA CONDUCCION  NO ESPECIFICADO;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3387;I460;PARO CARDIACO CON RESUCITACION EXITOSA;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3388;I461;MUERTE CARDIACA SUBITA  ASI DESCRITA;1;0;;9;6;1;;A;SI;A;0;999;0;s;S;N;;;;;
3389;I469;PARO CARDIACO  NO ESPECIFICADO;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3390;I470;ARRITMIA POR REENTRADA VENTRICULAR;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3391;I471;TAQUICARDIA SUPRAVENTRICULAR;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3392;I472;TAQUICARDIA VENTRICULAR;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3393;I479;TAQUICARDIA PAROXISTICA  NO ESPECIFICADA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3394;I480;Fibrilación auricular paroxística;1;30;;9;6;1;;A;NO;;;;0;s;I;N;;;;;
3395;I481;Fibrilación auricular persistente;1;30;;9;6;1;;A;NO;;;;0;s;I;N;;;;;
3396;I482;Fibrilación auricular crónica;1;30;;9;6;1;;A;NO;;;;0;s;I;N;;;;;
3397;I483;Aleteo auricular típico;1;30;;9;6;1;;A;NO;;;;0;s;I;N;;;;;
3398;I484;Aleteo auricular atípico;1;30;;9;6;1;;A;NO;;;;0;s;I;N;;;;;
3399;I489;Fibrilación y aleteo auricular  no especificado;1;30;;9;6;1;;A;NO;;;;0;s;I;N;;;;;
3400;I48X;FIBRILACION Y ALETEO AURICULAR;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3401;I490;FIBRILACION Y ALETEO VENTRICULAR;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3402;I491;DESPOLARIZACION AURICULAR PREMATURA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3403;I492;DESPOLARIZACION PREMATURA NODAL;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3404;I493;DESPOLARIZACION VENTRICULAR PREMATURA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3405;I494;OTROS TIPOS DE DESPOLARIZACION PREMATURA Y LOS NO ESPECIFICADOS;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3406;I495;SINDROME DEL SENO ENFERMO;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3407;I498;OTRAS ARRITMIAS CARDIACAS ESPECIFICADAS;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3408;I499;ARRITMIA CARDIACA  NO ESPECIFICADA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3409;I500;INSUFICIENCIA CARDIACA CONGESTIVA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3410;I501;INSUFICIENCIA VENTRICULAR IZQUIERDA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3411;I509;INSUFICIENCIA CARDIACA  NO ESPECIFICADA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3412;I510;DEFECTO DEL TABIQUE CARDIACO  ADQUIRIDO;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3413;I511;RUPTURA DE CUERDA TENDINOSA  NO CLASIFICADA EN OTRA PARTE;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3414;I512;RUPTURA DE MUSCULO PAPILAR  NO CLASIFICADA EN OTRA PARTE;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3415;I513;TROMBOSIS INTRACARDIACA  NO CLASIFICADA EN OTRA PARTE;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3416;I514;MIOCARDITIS  NO ESPECIFICADA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3417;I515;DEGENERACION MIOCARDICA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3418;I516;ENFERMEDAD CARDIOVASCULAR  NO ESPECIFICADA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3419;I517;CARDIOMEGALIA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3420;I518;OTRAS ENFERMEDADES CARDIACAS MAL DEFINIDAS;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3421;I519;ENFERMEDAD CARDIACA  NO ESPECIFICADA;1;30;;9;6;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3422;I520;OTROS TRASTORNOS CARDIACOS EN ENFERMEDADES BACTERIANAS CLASIFICADAS EN OTRA PARTE;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3423;I521;OTROS TRASTORNOS CARDIACOS EN OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3424;I528;OTROS TRASTORNOS CARDIACOS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE;1;30;;9;6;1;;A;SI;A;0;999;0;s;I;N;;;;;
3425;I600;HEMORRAGIA SUBARACNOIDEA DE SIFON Y BIFURCACION CAROTIDEA;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3426;I601;HEMORRAGIA SUBARACNOIDEA DE ARTERIA CEREBRAL MEDIA;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3427;I602;HEMORRAGIA SUBARACNOIDEA DE ARTERIA COMUNICANTE ANTERIOR;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3428;I603;HEMORRAGIA SUBARACNOIDEA DE ARTERIA COMUNICANTE POSTERIOR;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3429;I604;HEMORRAGIA SUBARACNOIDEA DE ARTERIA BASILAR;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3430;I605;HEMORRAGIA SUBARACNOIDEA DE ARTERIA VERTEBRAL;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3431;I606;HEMORRAGIA SUBARACNOIDEA DE OTRAS ARTERIAS INTRACRANEALES;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3432;I607;HEMORRAGIA SUBARACNOIDEA DE ARTERIA INTRACRANEAL NO ESPECIFICADA;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3433;I608;OTRAS HEMORRAGIAS SUBARACNOIDEAS;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3434;I609;HEMORRAGIA SUBARACNOIDEA  NO ESPECIFICADA;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3435;I610;HEMORRAGIA INTRACEREBRAL EN HEMISFERIO  SUBCORTICAL;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3436;I611;HEMORRAGIA INTRACEREBRAL EN HEMISFERIO  CORTICAL;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3437;I612;HEMORRAGIA INTRACEREBRAL EN HEMISFERIO  NO ESPECIFICADA;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3438;I613;HEMORRAGIA INTRAENCEFALICA EN TALLO CEREBRAL;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3439;I614;HEMORRAGIA INTRAENCEFALICA EN CEREBELO;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3440;I615;HEMORRAGIA INTRAENCEFALICA  INTRAVENTRICULAR;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3441;I616;HEMORRAGIA INTRAENCEFALICA DE LOCALIZACIONES MULTIPLES;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3442;I618;OTRAS HEMORRAGIAS INTRAENCEFALICAS;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3443;I619;HEMORRAGIA INTRAENCEFALICA  NO ESPECIFICADA;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3444;I620;HEMORRAGIA SUBDURAL (AGUDA) (NO TRAUMATICA);1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3445;I621;HEMORRAGIA EXTRADURAL NO TRAUMATICA;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3446;I629;HEMORRAGIA INTRACRANEAL (NO TRAUMATICA)  NO ESPECIFICADA;1;30;;9;7;1;;A;SI;A;028D;120A;0;s;I;N;;;;;
3447;I630;INFARTO CEREBRAL DEBIDO A TROMBOSIS DE ARTERIAS PRECEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3448;I631;INFARTO CEREBRAL DEBIDO A EMBOLIA DE ARTERIAS PRECEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3449;I632;INFARTO CEREBRAL DEBIDO A OCLUSION O ESTENOSIS NO ESPECIFICADA DE ARTERIAS PRECEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3450;I633;INFARTO CEREBRAL DEBIDO A TROMBOSIS DE ARTERIAS CEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3451;I634;INFARTO CEREBRAL DEBIDO A EMBOLIA DE ARTERIAS CEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3452;I635;INFARTO CEREBRAL DEBIDO A OCLUSION O ESTENOSIS NO ESPECIFICADA DE ARTERIAS CEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3453;I636;INFARTO CEREBRAL DEBIDO A TROMBOSIS DE VENAS CEREBRALES  NO PIOGENO;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3454;I638;OTROS INFARTOS CEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3455;I639;INFARTO CEREBRAL  NO ESPECIFICADO;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3456;I64X;ACCIDENTE VASCULAR ENCEFALICO AGUDO  NO ESPECIFICADO COMO HEMORRAGICO O  ISQUEMICO;1;30;;9;7;1;;A;SI;A;015A;120A;0;s;I;N;;;;;
3457;I650;OCLUSION Y ESTENOSIS DE ARTERIA VERTEBRAL;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3458;I651;OCLUSION Y ESTENOSIS DE ARTERIA BASILAR;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3459;I652;OCLUSION Y ESTENOSIS DE ARTERIA CAROTIDA;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3460;I653;OCLUSION Y ESTENOSIS MULTIPLE BILATERAL DE ARTERIAS PRECEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3461;I658;OCLUSION Y ESTENOSIS DE OTRAS ARTERIAS PRECEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3462;I659;OCLUSION Y ESTENOSIS DE ARTERIA PRECEREBRAL NO ESPECIFICADA;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3463;I660;OCLUSION Y ESTENOSIS DE LA ARTERIA CEREBRAL MEDIA;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3464;I661;OCLUSION Y ESTENOSIS DE LA ARTERIA CEREBRAL ANTERIOR;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3465;I662;OCLUSION Y ESTENOSIS DE LA ARTERIA CEREBRAL POSTERIOR;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3466;I663;OCLUSION Y ESTENOSIS DE ARTERIAS CEREBELOSAS;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3467;I664;OCLUSION Y ESTENOSIS MULTIPLE BILATERAL DE ARTERIAS CEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3468;I668;OCLUSION Y ESTENOSIS DE OTRAS ARTERIAS CEREBRALES;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3469;I669;OCLUSION Y ESTENOSIS DE ARTERIA CEREBRAL NO ESPECIFICADA;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3470;I670;DISECCION DE ARTERIAS CEREBRALES  SIN RUPTURA;1;30;;9;7;1;;A;SI;A;001A;120A;0;s;I;N;;;;;
3471;I671;ANEURISMA CEREBRAL  SIN RUPTURA;1;30;;9;7;1;;A;SI;A;001A;120A;0;s;I;N;;;;;
3472;I672;ATEROSCLEROSIS CEREBRAL;1;30;;9;7;1;;A;SI;A;001A;120A;0;s;I;N;;;;;
3473;I673;LEUCOENCEFALOPATIA VASCULAR PROGRESIVA;1;30;;9;7;1;;A;SI;A;001A;120A;0;s;I;N;;;;;
3474;I674;ENCEFALOPATIA HIPERTENSIVA;1;30;;9;7;1;;A;SI;A;001A;120A;0;s;I;N;;;;;
3475;I675;ENFERMEDAD DE MOYAMOYA;1;30;;9;7;1;;A;SI;A;001A;120A;0;s;I;N;;;;;
3476;I676;TROMBOSIS APIOGENA DEL SISTEMA VENOSO INTRACRANEAL;1;30;;9;7;1;;A;SI;A;001A;120A;0;s;I;N;;;;;
3477;I677;ARTERITIS CEREBRAL  NO CLASIFICADA EN OTRA PARTE;1;30;;9;7;1;;A;SI;A;001A;120A;0;s;I;N;;;;;
3478;I678;OTRAS ENFERMEDADES CEREBROVASCULARES ESPECIFICADAS;1;30;;9;7;1;;A;SI;A;001A;120A;0;s;I;N;;;;;
3479;I679;ENFERMEDAD CEREBROVASCULAR  NO ESPECIFICADA;1;30;;9;7;1;;A;SI;A;001A;120A;0;s;I;N;;;;;
3480;I680;ANGIOPATIA CEREBRAL AMILOIDE (E85.-+);1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3481;I681;ARTERITIS CEREBRAL EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3482;I682;ARTERITIS CEREBRAL EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3483;I688;OTROS TRASTORNOS CEREBROVASCULARES EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3484;I690;SECUELAS DE HEMORRAGIA SUBARACNOIDEA;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3485;I691;SECUELAS DE HEMORRAGIA INTRAENCEFALICA;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3486;I692;SECUELAS DE OTRAS HEMORRAGIAS INTRACRANEALES NO TRAUMATICAS;1;30;;9;7;1;;A;SI;A;0;999;0;s;I;N;;;;;
3487;I693;SECUELAS DE INFARTO CEREBRAL;1;30;;9;7;1;;A;SI;A;020A;120A;0;s;I;N;;;;;
3488;I694;SECUELAS DE ENFERMEDAD CEREBROVASCULAR  NO ESPECIFICADA COMO HEMORRAGICA U OCLUSIVA;1;30;;9;7;1;;A;SI;A;020A;120A;0;s;I;N;;;;;
3489;I698;SECUELAS DE OTRAS ENFERMEDADES CEREBROVASCULARES Y DE LAS NO ESPECIFICADAS;1;30;;9;7;1;;A;SI;A;020A;120A;0;s;I;N;;;;;
3490;I700;ATEROSCLEROSIS DE LA AORTA;1;30;;9;8;1;;A;SI;A;015A;120A;0;s;I;N;;;;;
3491;I701;ATEROSCLEROSIS DE LA ARTERIA RENAL;1;30;;9;8;1;;A;SI;A;015A;120A;0;s;I;N;;;;;
3492;I702;ATEROSCLEROSIS DE LAS ARTERIAS DE LOS MIEMBROS;1;30;;9;8;1;;A;SI;A;015A;120A;0;s;I;N;;;;;
3493;I708;ATEROSCLEROSIS DE OTRAS ARTERIAS;1;30;;9;8;1;;A;SI;A;015A;120A;0;s;I;N;;;;;
3494;I709;ATEROSCLEROSIS GENERALIZADA Y LA NO ESPECIFICADA;1;30;;9;8;1;;A;SI;A;015A;120A;0;s;I;N;;;;;
3495;I710;DISECCION DE AORTA (CUALQUIER PARTE);1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3496;I711;RUPTURA DE ANEURISMA DE LA AORTA TORACICA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3497;I712;ANEURISMA DE LA AORTA TORACICA  SIN MENCION DE RUPTURA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3498;I713;RUPTURA DE ANEURISMA DE LA AORTA ABDOMINAL;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3499;I714;ANEURISMA DE LA AORTA ABDOMINAL  SIN MENCION DE RUPTURA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3500;I715;RUPTURA DE ANEURISMA DE LA AORTA TORACOABDOMINAL;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3501;I716;ANEURISMA DE LA AORTA TORACOABDOMINAL  SIN MENCION DE RUPTURA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3502;I718;RUPTURA DE ANEURISMA AORTICO  SITIO NO ESPECIFICADO;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3503;I719;ANEURISMA DE LA AORTA  SITIO NO ESPECIFICADO  SIN MENCION DE RUPTURA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3504;I720;ANEURISMA DE LA ARTERIA CAROTIDA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3505;I721;ANEURISMA DE ARTERIA DEL MIEMBRO SUPERIOR;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3506;I722;ANEURISMA DE ARTERIA RENAL;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3507;I723;ANEURISMA DE ARTERIA ILIACA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3508;I724;ANEURISMA DE ARTERIA DEL MIEMBRO INFERIOR;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3509;I725;Aneurisma y disección de otras arterias precerebrales;1;30;;9;8;1;;A;NO;;;;0;s;I;N;;;;;
3510;I726;Aneurisma y disección de arteria vertebral;1;30;;9;8;1;;A;NO;;;;0;s;I;N;;;;;
3511;I728;ANEURISMA DE OTRAS ARTERIAS ESPECIFICADAS;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3512;I729;ANEURISMA DE SITIO NO ESPECIFICADO;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3513;I730;SINDROME DE RAYNAUD;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3514;I731;TROMBOANGEITIS OBLITERANTE [BUERGER];1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3515;I738;OTRAS ENFERMEDADES VASCULARES PERIFERICAS ESPECIFICADAS;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3516;I739;ENFERMEDAD VASCULAR PERIFERICA  NO ESPECIFICADA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3517;I740;EMBOLIA Y TROMBOSIS DE LA AORTA ABDOMINAL;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3518;I741;EMBOLIA Y TROMBOSIS DE OTRAS PORCIONES Y LAS NO ESPECIFICADAS DE LA AORTA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3519;I742;EMBOLIA Y TROMBOSIS DE ARTERIAS DE LOS MIEMBROS SUPERIORES;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3520;I743;EMBOLIA Y TROMBOSIS DE ARTERIAS DE LOS MIEMBROS INFERIORES;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3521;I744;EMBOLIA Y TROMBOSIS DE ARTERIAS DE LOS MIEMBROS  NO ESPECIFICADAS;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3522;I745;EMBOLIA Y TROMBOSIS DE ARTERIA ILIACA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3523;I748;EMBOLIA Y TROMBOSIS DE OTRAS ARTERIAS;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3524;I749;EMBOLIA Y TROMBOSIS DE ARTERIA NO ESPECIFICADA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3525;I770;FISTULA ARTERIOVENOSA  ADQUIRIDA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3526;I771;ESTRECHEZ ARTERIAL;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3527;I772;RUPTURA ARTERIAL;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3528;I773;DISPLASIA FIBROMUSCULAR ARTERIAL;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3529;I774;SINDROME DE COMPRESION DEL TRONCO CELIACO;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3530;I775;NECROSIS ARTERIAL;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3531;I776;ARTERITIS  NO ESPECIFICADA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3532;I778;OTROS TRASTORNOS ESPECIFICADOS DE ARTERIAS Y ARTERIOLAS;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3533;I779;TRASTORNO DE ARTERIAS Y ARTERIOLAS  NO ESPECIFICADO;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3534;I780;TELANGIECTASIA HEMORRAGICA HEREDITARIA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3535;I781;NEVO  NO NEOPLASICO;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3536;I788;OTRAS ENFERMEDADES DE LOS CAPILARES;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3537;I789;ENFERMEDAD DE LOS VASOS CAPILARES  NO ESPECIFICADA;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3538;I790;ANEURISMA DE LA AORTA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3539;I791;AORTITIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3540;I792;ANGIOPATIA PERIFERICA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3541;I798;OTROS TRASTORNOS DE ARTERIAS  ARTERIOLAS Y VASOS CAPILARES EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;1;30;;9;8;1;;A;SI;A;0;999;0;s;I;N;;;;;
3542;I800;FLEBITIS Y TROMBOFLEBITIS DE VASOS SUPERFICIALES DE LOS MIEMBROS INFERIORES;1;30;;9;9;1;;A;SI;A;0;999;0;s;I;N;;;;;
3543;I801;FLEBITIS Y TROMBOFLEBITIS DE LA VENA FEMORAL;1;30;;9;9;1;;A;SI;A;0;999;0;s;I;N;;;;;
3544;I802;FLEBITIS Y TROMBOFLEBITIS DE OTROS VASOS PROFUNDOS DE LOS MIEMBROS INFERIORES;1;30;;9;9;1;;A;SI;A;0;999;0;s;I;N;;;;;
3545;I803;FLEBITIS Y TROMBOFLEBITIS DE LOS MIEMBROS INFERIORES  NO ESPECIFICADA;1;30;;9;9;1;;A;SI;A;0;999;0;s;I;N;;;;;
3546;I808;FLEBITIS Y TROMBOFLEBITIS DE OTROS SITIOS;1;30;;9;9;1;;A;SI;A;0;999;0;s;I;N;;;;;
3547;I809;FLEBITIS Y TROMBOFLEBITIS DE SITIO NO ESPECIFICADO;1;20;;9;9;1;;A;SI;A;0;999;0;s;I;N;;;;;
3548;I81X;TROMBOSIS DE LA VENA PORTA;1;20;;9;9;1;;A;SI;A;0;999;0;s;I;N;;;;;
3549;I820;SINDROME DE BUDD-CHIARI;1;30;;9;9;1;;A;SI;A;0;999;5;s;I;N;;;;;
3550;I821;TROMBOFLEBITIS MIGRATORIA;1;30;;9;9;1;;A;SI;A;0;999;0;s;I;N;;;;;
